NOM;CODI;DATA;SEXE;GRUP_EDAT;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-05-01;Home;30 a 39;10;335;2;1;0;19;8;0;10;0;13;0;309;2;0;0
CATALUNYA;GLOBAL;2020-05-01;Home;40 a 49;11;358;5;3;0;63;15;0;11;0;9;0;328;5;0;0
CATALUNYA;GLOBAL;2020-05-01;Home;50 a 59;9;351;3;2;1;167;63;0;9;0;7;0;309;2;0;0
CATALUNYA;GLOBAL;2020-05-01;Home;60 a 69;7;239;5;6;0;270;121;2;7;0;6;0;214;4;0;0
CATALUNYA;GLOBAL;2020-05-01;Home;70 a 79;12;257;5;6;1;293;95;9;12;0;10;0;228;5;0;0
CATALUNYA;GLOBAL;2020-05-01;Home;80 o més;14;484;5;13;0;300;9;29;13;1;12;1;449;5;0;0
CATALUNYA;GLOBAL;2020-04-30;Altres;N/A;12;206;0;0;0;0;0;0;11;1;7;0;199;0;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;0 a 9;1;26;1;0;0;0;0;0;0;1;0;1;26;1;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;10 a 19;1;71;0;0;0;0;0;0;1;0;1;0;68;0;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;20 a 29;29;651;2;0;0;0;0;0;29;0;29;0;562;2;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;30 a 39;19;860;3;0;0;0;0;0;19;0;17;0;750;3;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;40 a 49;28;1065;2;0;0;0;0;1;27;1;28;0;903;2;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;50 a 59;34;1066;1;0;0;0;0;1;34;0;30;0;917;1;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;60 a 69;16;587;5;0;0;0;0;4;16;0;12;0;510;5;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;70 a 79;12;415;1;0;0;0;0;4;12;0;11;0;371;1;0;0
CATALUNYA;GLOBAL;2020-04-30;Dona;80 o més;84;1678;7;0;0;0;0;50;82;2;73;1;1515;6;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;0 a 9;2;43;0;0;0;0;0;0;1;1;2;0;43;0;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;10 a 19;2;73;0;0;0;0;0;0;2;0;1;0;71;0;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;20 a 29;4;264;0;0;0;0;0;0;4;0;4;0;242;0;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;30 a 39;11;364;2;0;0;0;0;0;11;0;8;0;328;2;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;40 a 49;13;544;3;0;0;0;0;0;11;2;7;1;477;3;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;50 a 59;20;588;4;0;0;0;0;2;18;2;13;0;510;4;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;60 a 69;14;486;5;0;0;0;0;3;14;0;9;0;422;5;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;70 a 79;12;461;4;0;0;0;0;6;12;0;11;0;394;4;0;0
CATALUNYA;GLOBAL;2020-04-30;Home;80 o més;17;707;7;0;0;0;0;25;16;1;12;0;613;6;0;0
CATALUNYA;GLOBAL;2020-04-29;Altres;N/A;10;144;1;0;0;0;0;1;9;1;6;0;135;1;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;0 a 9;0;23;1;0;0;0;0;0;0;0;0;0;23;1;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;10 a 19;6;51;0;0;0;0;0;0;6;0;5;0;50;0;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;20 a 29;30;600;2;0;0;0;0;0;28;2;21;2;538;2;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;30 a 39;33;833;2;0;0;0;0;0;33;0;26;0;750;2;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;40 a 49;42;1096;1;0;0;0;0;0;41;1;32;0;958;1;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;50 a 59;35;1049;5;0;0;0;0;0;35;0;28;0;918;5;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;60 a 69;28;527;6;0;0;0;0;1;27;1;23;1;457;6;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;70 a 79;16;336;2;0;0;0;0;8;14;2;9;1;289;2;0;0
CATALUNYA;GLOBAL;2020-04-29;Dona;80 o més;128;1673;10;0;0;0;0;46;126;2;58;1;1457;10;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;0 a 9;2;21;1;0;0;0;0;0;2;0;2;0;20;1;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;10 a 19;1;59;0;0;0;0;0;0;1;0;1;0;58;0;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;20 a 29;11;252;1;0;0;0;0;0;11;0;7;0;227;1;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;30 a 39;20;368;0;0;0;0;0;0;19;1;15;0;334;0;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;40 a 49;18;517;4;0;0;0;0;1;15;3;15;1;472;4;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;50 a 59;22;525;2;0;0;0;0;3;21;1;15;0;465;2;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;60 a 69;12;423;5;0;0;0;0;3;11;1;8;0;356;5;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;70 a 79;24;413;2;0;0;0;0;9;22;2;12;1;334;2;0;0
CATALUNYA;GLOBAL;2020-04-29;Home;80 o més;45;627;7;0;0;0;0;33;44;1;28;1;534;7;0;0
CATALUNYA;GLOBAL;2020-04-28;Altres;N/A;14;209;0;0;0;0;0;1;14;0;12;0;204;0;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;0 a 9;1;27;0;0;0;0;0;0;1;0;1;0;27;0;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;10 a 19;2;44;0;0;0;0;0;0;2;0;2;0;43;0;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;20 a 29;17;626;3;0;0;0;0;0;16;1;19;1;529;3;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;30 a 39;25;885;8;0;0;0;0;0;24;1;26;0;767;8;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;40 a 49;43;1106;1;0;0;0;0;1;42;1;36;0;963;0;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;50 a 59;46;1135;2;0;0;0;0;0;43;3;48;1;992;2;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;60 a 69;13;631;0;0;0;0;0;5;12;1;11;0;536;0;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;70 a 79;18;385;6;0;0;0;0;3;18;0;15;1;331;4;0;0
CATALUNYA;GLOBAL;2020-04-28;Dona;80 o més;140;1895;12;0;0;0;0;68;137;3;118;3;1639;12;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;0 a 9;1;26;0;0;0;0;0;0;1;0;1;0;26;0;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;10 a 19;2;60;0;0;0;0;0;0;2;0;2;0;58;0;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;20 a 29;12;239;1;0;0;0;0;0;11;1;13;0;210;1;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;30 a 39;8;354;1;0;0;0;0;0;7;1;9;1;323;1;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;40 a 49;22;489;3;0;0;0;0;0;21;1;15;0;434;3;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;50 a 59;23;507;3;0;0;0;0;1;22;1;23;0;435;3;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;60 a 69;18;462;3;0;0;0;0;7;16;2;15;1;368;3;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;70 a 79;14;422;6;0;0;0;0;14;14;0;14;0;354;6;0;0
CATALUNYA;GLOBAL;2020-04-28;Home;80 o més;41;739;10;0;0;0;0;28;39;2;43;2;639;10;0;0
CATALUNYA;GLOBAL;2020-04-27;Altres;N/A;12;106;0;0;0;0;0;2;12;0;11;0;101;0;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;0 a 9;1;23;1;0;0;0;0;0;1;0;0;0;22;1;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;10 a 19;1;39;1;0;0;0;0;0;1;0;0;0;36;1;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;20 a 29;24;481;3;0;0;0;0;1;24;0;18;1;403;3;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;30 a 39;34;646;6;0;0;0;0;0;32;2;25;1;557;6;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;40 a 49;31;798;6;0;0;0;0;1;26;5;24;1;690;6;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;50 a 59;41;778;7;0;0;0;0;0;40;1;27;1;648;5;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;60 a 69;24;369;4;0;0;0;0;3;23;1;9;1;312;4;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;70 a 79;17;343;5;0;0;0;0;8;16;1;12;0;300;4;0;0
CATALUNYA;GLOBAL;2020-04-27;Dona;80 o més;54;1652;8;0;0;0;0;51;51;3;52;1;1473;8;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;0 a 9;0;25;1;0;0;0;0;0;0;0;0;0;24;1;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;10 a 19;1;43;1;0;0;0;0;0;1;0;1;0;41;1;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;20 a 29;9;124;1;0;0;0;0;0;8;1;4;0;104;1;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;30 a 39;16;216;3;0;0;0;0;0;14;2;9;0;178;3;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;40 a 49;26;299;5;0;0;0;0;1;24;2;12;0;265;4;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;50 a 59;16;378;1;0;0;0;0;0;15;1;15;0;307;1;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;60 a 69;13;369;2;0;0;0;0;5;13;0;15;0;299;1;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;70 a 79;8;363;5;0;0;0;0;9;7;1;9;1;310;5;0;0
CATALUNYA;GLOBAL;2020-04-27;Home;80 o més;24;609;8;0;0;0;0;35;22;2;15;0;525;7;0;0
CATALUNYA;GLOBAL;2020-04-26;Altres;N/A;3;37;0;0;0;0;0;0;3;0;3;0;33;0;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;0 a 9;0;7;1;0;0;0;0;0;0;0;0;0;7;1;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;10 a 19;2;30;0;0;0;0;0;0;2;0;2;0;29;0;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;20 a 29;18;446;1;0;0;0;0;0;18;0;21;0;432;0;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;30 a 39;14;507;2;0;0;0;0;1;14;0;12;0;489;2;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;40 a 49;15;595;2;0;0;0;0;0;13;2;12;2;565;2;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;50 a 59;21;520;2;0;0;0;0;4;20;1;18;0;493;2;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;60 a 69;9;255;3;0;0;0;0;6;8;1;10;1;233;3;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;70 a 79;11;199;5;0;0;0;0;8;11;0;11;0;176;5;0;0
CATALUNYA;GLOBAL;2020-04-26;Dona;80 o més;89;1048;9;0;0;0;0;54;89;0;85;0;980;9;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;0 a 9;0;12;0;0;0;0;0;0;0;0;1;0;12;0;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;10 a 19;3;35;0;0;0;0;0;0;3;0;3;0;35;0;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;20 a 29;9;82;1;0;0;0;0;0;9;0;9;0;78;1;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;30 a 39;2;110;0;0;0;0;0;0;2;0;2;0;104;0;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;40 a 49;5;176;1;0;0;0;0;1;5;0;7;0;163;1;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;50 a 59;9;174;1;0;0;0;0;2;9;0;11;0;149;1;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;60 a 69;7;177;1;0;0;0;0;5;7;0;6;0;150;1;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;70 a 79;9;180;5;0;0;0;0;13;8;1;8;1;151;5;0;0
CATALUNYA;GLOBAL;2020-04-26;Home;80 o més;18;362;9;0;0;0;0;34;18;0;19;0;328;9;0;0
CATALUNYA;GLOBAL;2020-04-25;Altres;N/A;6;50;0;0;0;0;0;0;6;0;5;0;47;0;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;0 a 9;1;18;1;0;0;0;0;0;0;1;0;1;18;1;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;10 a 19;0;20;0;0;0;0;0;0;0;0;0;0;19;0;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;20 a 29;10;481;1;0;0;0;0;0;10;0;10;0;431;1;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;30 a 39;15;550;0;0;0;0;0;1;15;0;19;0;502;0;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;40 a 49;25;661;4;0;0;0;0;0;23;2;25;3;599;4;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;50 a 59;28;637;4;0;0;0;0;2;27;1;29;1;573;4;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;60 a 69;19;397;0;0;0;0;0;4;19;0;20;0;354;0;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;70 a 79;14;226;2;0;0;0;0;6;14;0;14;0;202;2;0;0
CATALUNYA;GLOBAL;2020-04-25;Dona;80 o més;85;1006;11;0;0;0;0;63;85;0;83;0;909;11;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;0 a 9;0;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;10 a 19;0;22;0;0;0;0;0;0;0;0;0;0;22;0;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;20 a 29;9;126;0;0;0;0;0;0;9;0;7;0;117;0;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;30 a 39;17;202;1;0;0;0;0;0;17;0;15;0;180;1;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;40 a 49;13;271;3;0;0;0;0;0;12;1;12;0;239;3;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;50 a 59;25;308;1;0;0;0;0;2;24;1;26;1;266;1;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;60 a 69;9;254;5;0;0;0;0;11;8;1;8;1;225;5;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;70 a 79;17;244;3;0;0;0;0;9;17;0;17;0;217;3;0;0
CATALUNYA;GLOBAL;2020-04-25;Home;80 o més;27;438;6;0;0;0;0;37;26;1;30;0;394;6;0;0
CATALUNYA;GLOBAL;2020-04-24;Altres;N/A;14;97;0;0;0;0;0;0;14;0;11;0;90;0;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;0 a 9;1;16;1;0;0;0;0;0;0;1;0;1;16;1;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;10 a 19;2;40;0;0;0;0;0;0;2;0;3;0;38;0;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;20 a 29;33;746;6;0;0;0;0;0;32;1;40;0;647;5;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;30 a 39;44;900;7;0;0;0;0;0;43;1;44;0;750;7;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;40 a 49;57;1096;12;0;0;0;0;0;55;2;57;4;966;12;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;50 a 59;67;1272;9;0;0;0;0;5;64;3;65;1;1068;8;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;60 a 69;33;584;10;0;0;0;0;2;30;3;25;1;489;9;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;70 a 79;34;398;5;0;0;0;0;10;32;2;34;1;351;5;0;0
CATALUNYA;GLOBAL;2020-04-24;Dona;80 o més;180;1898;17;0;0;0;0;58;178;2;194;2;1702;16;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;0 a 9;3;34;2;0;0;0;0;0;3;0;1;0;33;2;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;10 a 19;1;42;0;0;0;0;0;0;1;0;0;0;40;0;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;20 a 29;5;236;1;0;0;0;0;0;4;1;4;0;194;0;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;30 a 39;19;303;3;0;0;0;0;0;19;0;17;0;250;3;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;40 a 49;18;466;6;0;0;0;0;0;17;1;24;0;387;5;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;50 a 59;39;463;12;0;0;0;0;1;36;3;32;2;382;9;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;60 a 69;30;405;6;0;0;0;0;7;30;0;25;1;331;6;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;70 a 79;23;409;9;0;0;0;0;23;22;1;24;1;355;7;0;0
CATALUNYA;GLOBAL;2020-04-24;Home;80 o més;52;704;8;0;0;0;0;43;51;1;53;0;607;5;0;0
CATALUNYA;GLOBAL;2020-04-23;Altres;N/A;3;89;1;0;0;0;0;2;3;0;3;0;80;1;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;0 a 9;0;21;0;0;0;0;0;0;0;0;0;0;21;0;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;10 a 19;0;41;0;0;0;0;0;0;0;0;0;0;41;0;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;20 a 29;26;620;0;0;0;0;0;0;26;0;26;0;531;0;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;30 a 39;36;823;8;0;0;0;0;1;35;1;40;1;712;8;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;40 a 49;58;1025;5;0;0;0;0;1;56;2;57;0;878;5;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;50 a 59;59;1048;8;0;0;0;0;1;59;0;61;0;899;7;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;60 a 69;38;581;3;0;0;0;0;2;38;0;38;0;496;3;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;70 a 79;30;272;3;0;0;0;0;6;29;1;25;0;233;3;0;0
CATALUNYA;GLOBAL;2020-04-23;Dona;80 o més;242;1375;11;0;0;0;0;61;240;2;224;2;1137;10;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;0 a 9;0;11;0;0;0;0;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;10 a 19;2;34;0;0;0;0;0;0;1;1;1;0;33;0;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;20 a 29;6;238;2;0;0;0;0;0;5;1;7;1;211;2;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;30 a 39;13;271;1;0;0;0;0;1;12;1;12;0;231;1;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;40 a 49;21;368;2;0;0;0;0;0;21;0;17;0;313;1;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;50 a 59;27;432;3;0;0;0;0;2;25;2;20;1;360;3;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;60 a 69;24;375;3;0;0;0;0;10;22;2;19;0;323;3;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;70 a 79;22;350;6;0;0;0;0;12;22;0;22;0;286;6;0;0
CATALUNYA;GLOBAL;2020-04-23;Home;80 o més;73;552;10;0;0;0;0;36;71;2;64;3;453;9;0;0
CATALUNYA;GLOBAL;2020-04-22;Altres;N/A;12;82;3;0;0;0;0;5;11;1;10;1;77;2;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;0 a 9;0;12;1;0;0;0;0;0;0;0;0;0;10;1;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;10 a 19;2;38;0;0;0;0;0;0;2;0;1;0;38;0;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;20 a 29;44;602;3;0;0;0;0;0;43;1;37;2;537;3;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;30 a 39;53;808;10;0;0;0;0;1;50;3;40;3;709;10;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;40 a 49;74;1077;5;0;0;0;0;0;73;1;73;0;949;4;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;50 a 59;56;1028;5;0;0;0;0;1;55;1;58;2;896;5;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;60 a 69;30;578;4;0;0;0;0;5;29;1;34;1;493;4;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;70 a 79;32;399;9;0;0;0;0;8;30;2;40;1;346;9;0;0
CATALUNYA;GLOBAL;2020-04-22;Dona;80 o més;289;2136;56;0;0;0;0;77;276;13;334;11;1919;55;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;0 a 9;0;19;0;0;0;0;0;0;0;0;0;0;17;0;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;10 a 19;2;64;1;0;0;0;0;0;2;0;2;0;64;1;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;20 a 29;20;252;2;0;0;0;0;0;20;0;21;0;223;2;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;30 a 39;35;305;3;0;0;0;0;0;33;2;33;2;274;3;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;40 a 49;43;459;7;0;0;0;0;0;42;1;43;1;393;6;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;50 a 59;52;552;3;0;0;0;0;2;51;1;59;0;481;3;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;60 a 69;23;429;11;0;0;0;0;5;22;1;28;1;349;11;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;70 a 79;31;441;17;0;0;0;0;11;30;1;39;1;363;17;0;0
CATALUNYA;GLOBAL;2020-04-22;Home;80 o més;82;774;26;0;0;0;0;34;77;5;112;5;679;24;0;0
CATALUNYA;GLOBAL;2020-04-21;Altres;N/A;12;101;1;0;0;0;0;0;11;1;9;1;94;1;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;0 a 9;1;7;1;0;0;0;0;0;1;0;1;0;6;1;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;10 a 19;2;36;0;0;0;0;0;0;2;0;1;0;35;0;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;20 a 29;30;445;2;0;0;0;0;0;26;4;24;1;384;2;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;30 a 39;46;719;5;0;0;0;0;0;44;2;48;1;610;5;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;40 a 49;58;926;13;0;0;0;0;0;54;4;66;2;787;11;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;50 a 59;57;894;8;0;0;0;0;1;56;1;63;1;767;8;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;60 a 69;37;487;4;0;0;0;0;5;36;1;32;2;408;4;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;70 a 79;55;410;8;0;0;0;0;12;55;0;54;0;358;8;0;0
CATALUNYA;GLOBAL;2020-04-21;Dona;80 o més;304;2167;17;0;0;0;0;103;297;7;322;3;1967;16;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;0 a 9;0;8;1;0;0;0;0;0;0;0;0;0;8;1;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;10 a 19;7;54;0;0;0;0;0;0;7;0;6;0;54;0;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;20 a 29;18;220;1;0;0;0;0;0;17;1;18;0;192;1;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;30 a 39;29;315;1;0;0;0;0;0;28;1;30;0;270;1;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;40 a 49;43;430;5;0;0;0;0;0;39;4;38;1;376;5;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;50 a 59;34;497;5;0;0;0;0;0;30;4;37;2;411;5;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;60 a 69;32;447;5;0;0;0;0;9;31;1;39;0;367;5;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;70 a 79;35;427;12;0;0;0;0;7;32;3;30;3;354;11;0;0
CATALUNYA;GLOBAL;2020-04-21;Home;80 o més;89;829;12;0;0;0;0;60;85;4;92;3;732;12;0;0
CATALUNYA;GLOBAL;2020-04-20;Altres;N/A;6;58;1;0;0;0;0;2;6;0;5;0;50;0;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;0 a 9;1;3;0;0;0;0;0;0;1;0;1;0;3;0;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;10 a 19;3;20;1;0;0;0;0;0;2;1;2;1;15;1;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;20 a 29;39;415;7;0;0;0;0;0;36;3;31;4;338;7;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;30 a 39;46;555;1;0;0;0;0;0;46;0;36;0;444;1;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;40 a 49;78;748;10;0;0;0;0;0;70;8;59;4;612;8;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;50 a 59;77;797;6;0;0;0;0;0;72;5;65;5;646;6;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;60 a 69;37;392;4;0;0;0;0;2;35;2;39;1;319;4;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;70 a 79;41;322;4;0;0;0;0;11;41;0;45;0;276;4;0;0
CATALUNYA;GLOBAL;2020-04-20;Dona;80 o més;265;1638;7;0;0;0;0;99;262;3;302;1;1462;5;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;0 a 9;0;11;0;0;0;0;0;0;0;0;0;0;11;0;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;10 a 19;1;40;0;0;0;0;0;0;1;0;1;0;37;0;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;20 a 29;8;134;0;0;0;0;0;1;8;0;12;0;102;0;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;30 a 39;19;204;2;0;0;0;0;0;17;2;17;1;165;2;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;40 a 49;31;320;7;0;0;0;0;0;31;0;26;1;255;7;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;50 a 59;48;390;2;0;0;0;0;1;48;0;31;0;307;2;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;60 a 69;42;380;2;0;0;0;0;9;41;1;38;1;310;1;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;70 a 79;38;359;4;0;0;0;0;14;37;1;36;0;294;4;0;0
CATALUNYA;GLOBAL;2020-04-20;Home;80 o més;89;646;6;0;0;0;0;51;85;4;89;2;543;6;0;0
CATALUNYA;GLOBAL;2020-04-19;Altres;N/A;1;22;0;0;0;0;0;2;1;0;0;0;20;0;0;0
CATALUNYA;GLOBAL;2020-04-19;Dona;0 a 9;1;10;0;0;0;0;0;0;1;0;1;0;10;0;0;0
